0	-2.0000000	-2.0000000	-0.313198429477499	0.1000000	0.1000000
1	-1.9501170	-1.9501094	-0.319736785247964	0.0979551	0.0979551
2	-1.9011743	-1.9014106	-0.326322354128176	0.0959782	0.0959782
3	-1.8533635	-1.8535263	-0.332967459531159	0.0940628	0.0940628
4	-1.8070013	-1.8066329	-0.339633284582505	0.0922166	0.0922166
5	-1.7609699	-1.7606056	-0.346395421359203	0.0904164	0.0904164
6	-1.7158902	-1.7160573	-0.353158250286113	0.0886850	0.0886850
7	-1.6716622	-1.6719998	-0.360007162317331	0.0869978	0.0869978
8	-1.6287510	-1.6285649	-0.366895794369708	0.0853644	0.0853644
9	-1.5860697	-1.5861274	-0.373861793194730	0.0837739	0.0837739
10	-1.5442886	-1.5444129	-0.380879505114540	0.0822303	0.0822303
11	-1.5033165	-1.5036228	-0.387931435291789	0.0807355	0.0807355
12	-1.4634220	-1.4634122	-0.395026203976510	0.0792855	0.0792855
13	-1.4238870	-1.4242330	-0.402168596455572	0.0778774	0.0778774
14	-1.3854562	-1.3860326	-0.409299248269105	0.0765206	0.0765206
15	-1.3473210	-1.3484160	-0.416519971877107	0.0751941	0.0751941
16	-1.3100852	-1.3111836	-0.423801165849621	0.0739022	0.0739022
17	-1.2732269	-1.2744770	-0.431168630987687	0.0726394	0.0726394
18	-1.2370817	-1.2383475	-0.438585206336543	0.0714111	0.0714111
19	-1.2015063	-1.2027168	-0.446069534763760	0.0702129	0.0702129
20	-1.1664921	-1.1678061	-0.453592108900706	0.0690485	0.0690485
21	-1.1322982	-1.1335246	-0.461135456084452	0.0679190	0.0679190
22	-1.0986874	-1.0997801	-0.468728934588394	0.0668187	0.0668187
23	-1.0654711	-1.0664721	-0.476401080061792	0.0657426	0.0657426
24	-1.0327130	-1.0339448	-0.484096270244668	0.0646976	0.0646976
25	-1.0005132	-1.0020008	-0.491826701198713	0.0636806	0.0636806
26	-0.9687066	-0.9702907	-0.499655884891375	0.0626828	0.0626828
27	-0.9377581	-0.9391075	-0.507490993211132	0.0617151	0.0617151
28	-0.9070137	-0.9083244	-0.515416050078121	0.0607661	0.0607661
29	-0.8769203	-0.8781727	-0.523345009475370	0.0598455	0.0598455
30	-0.8473121	-0.8483074	-0.531345325424046	0.0589444	0.0589444
31	-0.8178929	-0.8189017	-0.539420989073803	0.0580620	0.0580620
32	-0.7888643	-0.7900244	-0.547535301793408	0.0572015	0.0572015
