0	-2.0000000	-2.0000000	-0.313198429477499	0.1000000	0.1000000
1	-1.9500064	-1.9501508	-0.319740161585379	0.0979540	0.0979540
2	-1.9010781	-1.9014691	-0.326323633105747	0.0959779	0.0959779
3	-1.8532675	-1.8535850	-0.332968735646636	0.0940624	0.0940624
4	-1.8069055	-1.8066917	-0.339634556949445	0.0922163	0.0922163
5	-1.7609163	-1.7609057	-0.346373718566928	0.0904221	0.0904221
6	-1.7161466	-1.7161959	-0.353129174142196	0.0886923	0.0886923
7	-1.6719149	-1.6721348	-0.359977871087408	0.0870049	0.0870049
8	-1.6285289	-1.6291363	-0.366859161224696	0.0853729	0.0853729
9	-1.5858433	-1.5866946	-0.373824779977920	0.0837821	0.0837821
10	-1.5440581	-1.5449759	-0.380842107192627	0.0822384	0.0822384
11	-1.5030820	-1.5041818	-0.387893648439311	0.0807434	0.0807434
12	-1.4631835	-1.4639673	-0.394988023756911	0.0792931	0.0792931
13	-1.4236447	-1.4247844	-0.402130016901151	0.0778849	0.0778849
14	-1.3851033	-1.3859141	-0.409340558272022	0.0765129	0.0765129
15	-1.3471344	-1.3480989	-0.416570426569404	0.0751850	0.0751850
16	-1.3099031	-1.3108710	-0.423851994933902	0.0738933	0.0738933
17	-1.2730492	-1.2741689	-0.431219835621408	0.0726308	0.0726308
18	-1.2369083	-1.2380436	-0.438636786165980	0.0714027	0.0714027
19	-1.2013371	-1.2024171	-0.446121490393303	0.0702047	0.0702047
20	-1.1663270	-1.1675105	-0.453644439276259	0.0690405	0.0690405
21	-1.1321370	-1.1332329	-0.461188159841518	0.0679112	0.0679112
22	-1.0988422	-1.0994295	-0.468760269472023	0.0668142	0.0668142
23	-1.0656281	-1.0661238	-0.476432743449496	0.0657382	0.0657382
24	-1.0328722	-1.0335986	-0.484128266471116	0.0646933	0.0646933
25	-1.0006745	-1.0016567	-0.491859035301162	0.0636765	0.0636765
26	-0.9688700	-0.9699487	-0.499688564950831	0.0626787	0.0626787
27	-0.9380865	-0.9387099	-0.507515308484868	0.0617121	0.0617121
28	-0.9073436	-0.9079283	-0.515440738850895	0.0607632	0.0607632
29	-0.8770610	-0.8775760	-0.523422574978408	0.0598366	0.0598366
30	-0.8474572	-0.8477152	-0.531423601165651	0.0589357	0.0589357
31	-0.8180424	-0.8183138	-0.539499986317618	0.0580535	0.0580535
32	-0.7890180	-0.7894408	-0.547615029074175	0.0571932	0.0571932
33	-0.7605306	-0.7613183	-0.555709439987968	0.0563601	0.0563601
34	-0.7324498	-0.7331753	-0.563926145256209	0.0555389	0.0555389
35	-0.7048286	-0.7056302	-0.572150133167256	0.0547406	0.0547406
36	-0.6777714	-0.6783738	-0.580419265172198	0.0539607	0.0539607
37	-0.6507961	-0.6516003	-0.588755434155269	0.0531967	0.0531967
38	-0.6243526	-0.6250421	-0.597149684737666	0.0524489	0.0524489
39	-0.5981996	-0.5988240	-0.605607314114276	0.0517164	0.0517164
40	-0.5723879	-0.5729837	-0.614112014557472	0.0510002	0.0510002
41	-0.5469396	-0.5474909	-0.622664042108347	0.0502997	0.0502997
42	-0.5219471	-0.5224323	-0.631229864659410	0.0496172	0.0496172
43	-0.4977144	-0.4976342	-0.639799662303726	0.0489526	0.0489526
44	-0.4733500	-0.4733629	-0.648436675543972	0.0483005	0.0483005
45	-0.4492166	-0.4495584	-0.657099838291521	0.0476638	0.0476638
46	-0.4254562	-0.4258216	-0.665855022436813	0.0470370	0.0470370
47	-0.4021070	-0.4024192	-0.674635201411883	0.0464249	0.0464249
48	-0.3790002	-0.3793813	-0.683454795792892	0.0458258	0.0458258
49	-0.3567406	-0.3564914	-0.692271548379126	0.0452421	0.0452421
50	-0.3341734	-0.3338788	-0.701226751017164	0.0446644	0.0446644
51	-0.3118719	-0.3116645	-0.710202248158313	0.0440999	0.0440999
52	-0.2907298	-0.2896176	-0.719112562039900	0.0435535	0.0435535
53	-0.2690152	-0.2678759	-0.728191454349496	0.0430105	0.0430105
54	-0.2476914	-0.2464465	-0.737283718421034	0.0424800	0.0424800
55	-0.2264944	-0.2252926	-0.746438622231119	0.0419590	0.0419590
56	-0.2058811	-0.2043469	-0.755597466452123	0.0414504	0.0414504
57	-0.1853123	-0.1836772	-0.764827687616902	0.0409502	0.0409502
58	-0.1648570	-0.1632308	-0.774131352539480	0.0404580	0.0404580
59	-0.1449629	-0.1430165	-0.783427905393799	0.0399780	0.0399780
60	-0.1250431	-0.1231023	-0.792794587169897	0.0395056	0.0395056
61	-0.1053277	-0.1034402	-0.802203967093446	0.0390422	0.0390422
62	-0.0860992	-0.0839557	-0.811626646137305	0.0385890	0.0385890
63	-0.0668439	-0.0647116	-0.821131888157030	0.0381423	0.0381423
64	-0.0477795	-0.0460235	-0.830576659816500	0.0377086	0.0377086
65	-0.0291869	-0.0272559	-0.840111425266958	0.0372806	0.0372806
66	-0.0105959	-0.0086264	-0.849751580823813	0.0368576	0.0368576
67	0.0078208	0.0095364	-0.859352370867055	0.0364459	0.0364459
68	0.0260433	0.0277235	-0.869074774204304	0.0360381	0.0360381
69	0.0438019	0.0456424	-0.878765443180939	0.0356407	0.0356407
70	0.0614476	0.0632988	-0.888488997312891	0.0352507	0.0352507
71	0.0790662	0.0807195	-0.898268958526713	0.0348669	0.0348669
72	0.0964050	0.0978101	-0.908018148163936	0.0344925	0.0344925
73	0.1134892	0.1150489	-0.917919118773238	0.0341205	0.0341205
74	0.1304675	0.1320930	-0.927872200722104	0.0337545	0.0337545
75	0.1473298	0.1486731	-0.937766629398645	0.0333983	0.0333983
