0	-2.0000000	-2.0000000	-0.313198429477499	0.0100000	0.0100000
1	-1.9950028	-1.9950018	-0.313844849294071	0.0099794	0.0099794
2	-1.9900184	-1.9900147	-0.314491630983668	0.0099589	0.0099589
3	-1.9850400	-1.9850388	-0.315139141972860	0.0099384	0.0099384
4	-1.9800755	-1.9800697	-0.315787248871292	0.0099180	0.0099180
5	-1.9751173	-1.9751175	-0.316435649302241	0.0098977	0.0098977
6	-1.9701706	-1.9701745	-0.317084592260729	0.0098774	0.0098774
7	-1.9652328	-1.9652401	-0.317734275587914	0.0098572	0.0098572
8	-1.9603056	-1.9603180	-0.318384325251028	0.0098371	0.0098371
9	-1.9553870	-1.9554074	-0.319034901839828	0.0098171	0.0098171
10	-1.9504831	-1.9505047	-0.319685928680683	0.0097971	0.0097971
11	-1.9455910	-1.9456079	-0.320337701853157	0.0097771	0.0097771
12	-1.9407035	-1.9407210	-0.320990348070361	0.0097573	0.0097573
13	-1.9358263	-1.9358453	-0.321643428259558	0.0097374	0.0097374
14	-1.9309588	-1.9309793	-0.322297102244135	0.0097177	0.0097177
15	-1.9261052	-1.9261243	-0.322950992241628	0.0096980	0.0096980
16	-1.9212566	-1.9212768	-0.323605909753834	0.0096784	0.0096784
17	-1.9164213	-1.9164385	-0.324261218397021	0.0096588	0.0096588
18	-1.9115929	-1.9116136	-0.324916965935992	0.0096393	0.0096393
19	-1.9067756	-1.9067979	-0.325573231211563	0.0096199	0.0096199
20	-1.9019730	-1.9019908	-0.326229836524145	0.0096005	0.0096005
21	-1.8971766	-1.8971936	-0.326887182565218	0.0095812	0.0095812
22	-1.8923865	-1.8924038	-0.327545451556523	0.0095620	0.0095620
23	-1.8876153	-1.8876246	-0.328203645653738	0.0095428	0.0095428
24	-1.8828509	-1.8828561	-0.328862460026723	0.0095237	0.0095237
25	-1.8780945	-1.8780989	-0.329521791900959	0.0095046	0.0095046
26	-1.8733436	-1.8733471	-0.330182230784686	0.0094856	0.0094856
27	-1.8686158	-1.8686044	-0.330842424341256	0.0094667	0.0094667
28	-1.8638857	-1.8638716	-0.331503853000875	0.0094478	0.0094478
29	-1.8591624	-1.8591488	-0.332165948037045	0.0094290	0.0094290
30	-1.8544528	-1.8544344	-0.332828408510108	0.0094102	0.0094102
31	-1.8497480	-1.8497358	-0.333491200846624	0.0093915	0.0093915
32	-1.8450538	-1.8450472	-0.334154404725320	0.0093729	0.0093729
33	-1.8403722	-1.8403611	-0.334818486323364	0.0093543	0.0093543
34	-1.8356972	-1.8356854	-0.335483204263723	0.0093357	0.0093357
35	-1.8310309	-1.8310187	-0.336148523513078	0.0093173	0.0093173
36	-1.8263734	-1.8263610	-0.336814431155013	0.0092988	0.0092988
37	-1.8217371	-1.8217122	-0.337480167375077	0.0092805	0.0092805
38	-1.8171009	-1.8170767	-0.338146683813390	0.0092622	0.0092622
39	-1.8124705	-1.8124482	-0.338814120926712	0.0092440	0.0092440
40	-1.8078494	-1.8078324	-0.339481806964697	0.0092258	0.0092258
41	-1.8032406	-1.8032209	-0.340150229667260	0.0092077	0.0092077
42	-1.7986377	-1.7986238	-0.340818950343976	0.0091896	0.0091896
43	-1.7940430	-1.7940316	-0.341488619722493	0.0091716	0.0091716
44	-1.7894632	-1.7894458	-0.342158659055255	0.0091536	0.0091536
45	-1.7848882	-1.7848726	-0.342829217053253	0.0091357	0.0091357
46	-1.7803212	-1.7803068	-0.343500507425940	0.0091178	0.0091178
47	-1.7757647	-1.7757533	-0.344171955164837	0.0091001	0.0091001
48	-1.7712241	-1.7712058	-0.344843743744064	0.0090823	0.0090823
49	-1.7666849	-1.7666654	-0.345516697639421	0.0090646	0.0090646
50	-1.7621537	-1.7621374	-0.346189945675313	0.0090470	0.0090470
51	-1.7576360	-1.7576150	-0.346863704985660	0.0090294	0.0090294
52	-1.7531240	-1.7531012	-0.347538226087578	0.0090119	0.0090119
53	-1.7486232	-1.7485961	-0.348213130179624	0.0089944	0.0089944
54	-1.7441260	-1.7441026	-0.348888675123263	0.0089770	0.0089770
55	-1.7396414	-1.7396146	-0.349564763324377	0.0089597	0.0089597
56	-1.7351617	-1.7351357	-0.350241623618172	0.0089424	0.0089424
57	-1.7306923	-1.7306685	-0.350918638903339	0.0089251	0.0089251
58	-1.7262349	-1.7262087	-0.351596081953925	0.0089079	0.0089079
59	-1.7217888	-1.7217604	-0.352273636086706	0.0088908	0.0088908
60	-1.7173436	-1.7173217	-0.352952146929239	0.0088737	0.0088737
61	-1.7129071	-1.7128861	-0.353631657804644	0.0088566	0.0088566
62	-1.7084835	-1.7084597	-0.354311354490144	0.0088396	0.0088396
63	-1.7040681	-1.7040476	-0.354991100717541	0.0088227	0.0088227
64	-1.6996573	-1.6996411	-0.355671894947032	0.0088058	0.0088058
65	-1.6952585	-1.6952389	-0.356353358269254	0.0087890	0.0087890
66	-1.6908666	-1.6908528	-0.357034777594159	0.0087722	0.0087722
67	-1.6864823	-1.6864683	-0.357717386445148	0.0087555	0.0087555
68	-1.6821098	-1.6820931	-0.358400211326441	0.0087388	0.0087388
69	-1.6777405	-1.6777281	-0.359083760421614	0.0087222	0.0087222
70	-1.6733803	-1.6733706	-0.359767866315087	0.0087056	0.0087056
71	-1.6690282	-1.6690180	-0.360452814496322	0.0086890	0.0086890
72	-1.6646839	-1.6646740	-0.361138319634798	0.0086725	0.0086725
73	-1.6603485	-1.6603392	-0.361824216109138	0.0086561	0.0086561
74	-1.6560307	-1.6560150	-0.362509792062811	0.0086397	0.0086397
75	-1.6517127	-1.6516954	-0.363196798951286	0.0086234	0.0086234
76	-1.6474033	-1.6473844	-0.363884276412269	0.0086071	0.0086071
